id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1211650469632506754,North End 1 BR + Patio in Little Italy,45455727,James,,North End,42.36617,-71.0529,Entire home/apt,140,10,11,2024-12-02,3.00,4,93,11,STR-570824
1211800496852313697,Sun filled unit in Beacon Hill,5488492,Kaoutar,,Beacon Hill,42.3602786,-71.0702005,Entire home/apt,120,91,0,,,1,251,0,
1212486880305802655,Place next Airport/Downtown,439013531,Peter,,East Boston,42.38110067368753,-71.02533223337656,Entire home/apt,135,1,9,2024-12-07,7.11,4,357,9,STR-546284
1212733465354664676,Stylish Boston retreat in a luxury neighborhood,111861593,Deanna,,South End,42.34524,-71.06895,Entire home/apt,329,4,2,2024-11-01,0.97,1,62,2,STR-571580
1212902723759772095,3BR Apartment Boston close to Airport & Train,245199133,Mandana,,East Boston,42.37548,-71.03424,Entire home/apt,166,2,19,2024-12-17,4.07,3,333,19,STR-492396
1213135724492280326,"Large 3 Bed, 2 Bath in North End; Near Waterfront",130680380,Jodie,,North End,42.36612,-71.05487,Entire home/apt,177,1,10,2024-12-04,3.26,20,345,10,STR-476426
1213235884592980765,The Harbor Suite,31340713,Kama,,Back Bay,42.34973,-71.07172,Entire home/apt,183,4,1,2024-10-28,0.56,40,334,1,Exempt: This listing is a hotel or motel
1213235903817293724,The Harbor Suite,266312920,STARS Of,,Back Bay,42.34972873793372,-71.07158289025877,Entire home/apt,181,4,0,,,38,334,0,Exempt: This listing is a hotel or motel
1213392891424485255,Luxury 3BR | Free Parking | Harvard/BU | ROKU TV,578741487,Michael,,Brighton,42.36151,-71.14584,Entire home/apt,323,3,26,2024-12-16,6.24,3,292,26,Exempt: This listing is a unit that has contracts with hospitals
1213787809216285952,4 bdrm apartment next to Airport/Downtown,439013531,Peter,,East Boston,42.383254998480496,-71.01917370667395,Entire home/apt,167,1,39,2024-12-14,8.86,4,342,39,STR-546284
1213853437263095035,Make this new apartment home!,76787967,Helen,,Brighton,42.351851719619454,-71.14476543787319,Entire home/apt,315,29,0,,,1,365,0,
1214110641422008128,Chinatown Condo Public Garden DT Work | Gym & Pool,463475392,Haroldo,,Chinatown,42.35115,-71.06195,Entire home/apt,547,3,11,2024-11-25,2.46,13,157,11,STR-511551
1214413178116610424,"Blueground | FiDi, gym, coffee bar, security, w/d",107434423,Blueground,,Chinatown,42.3522851,-71.05910879999999,Entire home/apt,211,30,0,,,352,350,0,
1215173498798034378,Luxury home in West Roxbury,11722054,Nina,,West Roxbury,42.26947239987608,-71.15062563902589,Entire home/apt,,7,1,2024-08-24,0.25,1,0,1,STR-571219
1215189029970794207,Luxury 2Br 2Ba condo Boston pond,163848078,Adam,,Jamaica Plain,42.3284,-71.11191,Entire home/apt,356,2,4,2024-10-23,0.91,62,358,4,STR-624536
1215382368663133878,Luxury 2BR2 BA Southend Downtown,163848078,Adam,,South End,42.343823597331145,-71.06484744673229,Entire home/apt,399,2,1,2024-10-27,0.55,62,363,1,STR-654326
1215458249212252679,Luxury 2 BR 2 BA Apt Downtown Boston Prudential,163848078,Adam,,South End,42.3437343917834,-71.06389147316355,Entire home/apt,342,1,4,2024-11-26,1.28,62,362,4,STR-532145
1216050613232887897,"TDGarden,Celtics/Bruins, Lil Italy,North End",37907846,Boston,,North End,42.36726564894177,-71.05752231805586,Entire home/apt,106,2,19,2024-11-17,4.38,9,174,19,Exempt: This listing is a unit used for furnished institutional or business stays
1216902725864983858,Stunning One-Bedroom Apartment with Balcony Near B,22541573,Furnished Quarters,,West End,42.36480099678036,-71.0642858647975,Entire home/apt,190,32,0,,,47,356,0,
1217591443297366392,The Bunker Hill Suite,31340713,Kama,,Back Bay,42.348486052676705,-71.07362219556987,Entire home/apt,192,4,0,,,40,362,0,Exempt: This listing is a hotel or motel
1217591450957485280,The Bunker Hill Suite,266312920,STARS Of,,Back Bay,42.348349839364715,-71.07376425733058,Entire home/apt,192,4,1,2024-11-14,0.81,38,362,1,Exempt: This listing is a hotel or motel
1217619859241107870,Walk to Subway!  Super location - 1 bedroom/1 bath,47584294,Jessy And Diego,,Fenway,42.349882181523114,-71.09379694564079,Entire home/apt,86,29,3,2024-12-06,3,18,187,3,STR-521905
1217700333000674447,The Harvard Room,26956083,Todd,,Allston,42.35993,-71.12736,Private room,55,91,0,,,9,247,0,
1218219275551952819,Perfect City Break,20532341,Beatrice,,Roxbury,42.32608,-71.0818,Entire home/apt,150,1,17,2024-10-17,4.77,2,365,17,STR-554113
1218903578903953898,(C2) Cute Studio in Back Bay Boston,331225367,Foster,,Back Bay,42.34941,-71.09055,Entire home/apt,80,1,9,2024-11-10,2.29,76,44,9,STR-573181
1219768228523036846,Studio steps away from the Commons 3836,212359760,Mohammed Radi,,Downtown,42.35279239037996,-71.06327421798213,Entire home/apt,109,1,9,2024-12-15,2.20,93,350,9,Exempt: This listing is a unit that has contracts with hospitals
1219977056851023496,"(2D2) Heart of South End, Sleeps 4!",331225367,Foster,,South Boston,42.33350051549641,-71.05095538026771,Entire home/apt,141,1,12,2024-12-02,3.56,76,214,12,Exempt: This listing is a unit that has contracts with hospitals
1220409743498180367,Three level townhouse near South Boston's Best!,74782650,Holly,,South Boston,42.33654010990479,-71.05269715189934,Entire home/apt,220,1,5,2024-12-14,3.66,2,312,5,STR-573536
1220538105467806435,Garden Level Studio,133457702,Selim,,Jamaica Plain,42.32336251442836,-71.10762143057383,Private room,129,30,0,,,11,365,0,STR-545009
1220559061762913883,Boston Penthouse Skyline View - Whole Apartment,16957547,Rahul,,Chinatown,42.35192,-71.05904,Entire home/apt,2750,1,1,2024-11-24,1,2,356,1,STR-571689
1220572974646391302,Boston Penthouse Skyline View - Room,16957547,Rahul,,Leather District,42.35148,-71.05913,Private room,875,1,0,,,2,358,0,STR-571689
1220594044212441608,Private Room near Public Transport,502043395,Tra My,,South Boston,42.33144211977592,-71.0543772411569,Private room,,28,0,,,14,43,0,STR-535908
1220603541757574357,Modern KING Room | Subway 3 mins,502043395,Tra My,,South Boston,42.331959169694116,-71.05434890438885,Private room,,28,0,,,14,43,0,STR-535908
1220608183874062831,Private Bedroom in Boston,502043395,Tra My,,South Boston,42.33068420282085,-71.05642216078363,Private room,,28,0,,,14,43,0,STR-535908
1220614735671380681,Private Bed & Bath | Downtown/Seaport/BCC + Subway,502043395,Tra My,,South Boston,42.33037074957992,-71.05626306100493,Private room,,28,0,,,14,26,0,STR-535908
1220619427971292950,2Bed 1Bath in the Room | Redline Subway,502043395,Tra My,,South Boston,42.32982,-71.05476,Private room,,28,0,,,14,43,0,STR-535908
1221007525843755813,Townhouse in tony Beacon Hill,328087660,MockingJay,,Beacon Hill,42.35860111015131,-71.06950753831003,Entire home/apt,559,32,0,,,2,365,0,
1221046068654269453,"JP, Central Location, 3, Bedrooms, Stay NOW!",586870169,Andrew,,Jamaica Plain,42.31865378388404,-71.11330230424639,Entire home/apt,209,3,8,2024-12-01,2.03,1,202,8,STr-459545
1221053627587245519,"Enjoy Boston, Private Patio On Montgomery Park",43613912,Drew,,South End,42.343739776524636,-71.07546188136253,Entire home/apt,315,2,14,2024-12-02,4.00,9,341,14,STR-548974
1221778994137424716,Great Value South End Studio!,409684302,Justin And Mandy,,South End,42.34278,-71.08045,Entire home/apt,127,1,6,2024-09-29,1.70,33,324,6,STR-457097
1221827752483809198,"Modern, Sunny 2-Bedroom Loft near Downtown Boston",595793521,Cerese,,Roxbury,42.32595,-71.0803,Entire home/apt,150,29,2,2024-11-17,0.87,1,268,2,
1222321840761148771,"Blueground | FiDi, parking, w/d, gym & a/c",107434423,Blueground,,Chinatown,42.3522851,-71.05910879999999,Entire home/apt,159,30,0,,,352,224,0,
1223490248738213750,Clean cozy 3bed1bath Allston,70796747,Lillian,,Allston,42.35283,-71.1279,Entire home/apt,168,91,0,,,1,363,0,
1223838407426659655,Gorgeous 1BR in Downtown Boston 4605,212359760,Mohammed Radi,,Downtown,42.351265036980905,-71.0634890298057,Entire home/apt,86,1,7,2024-12-08,1.72,93,355,7,Exempt: This listing is a unit that has contracts with hospitals
1223978200261721968,Boston Apart with outdoor patio-8 people,210929717,Gabriel,,Dorchester,42.32209,-71.05621,Entire home/apt,396,2,3,2024-11-11,1.20,2,346,3,STR-563143
1224214300598445552,Beautiful bright room,13561853,Olivera,,Brighton,42.3372541,-71.14780329999999,Private room,52,91,0,,,1,248,0,
1225037244910787908,(CL6) Studio w/Roof Deck! NEW!,331225367,Foster,,South End,42.34209704045797,-71.07898367572531,Entire home/apt,74,1,5,2024-10-27,1.52,76,193,5,STR-531165
1226061959263831628,Harvard Room near the Biz School,26956083,Todd,,Allston,42.36167702866017,-71.12573101778983,Private room,39,29,0,,,9,334,0,
1226192514878944787,Guest Suite in East Boston,596202722,Samuel,,East Boston,42.38542,-71.00441,Entire home/apt,120,1,23,2024-11-24,5.80,1,311,23,STR-572213
1226761266276481267,Bright single-family home in Charlestown,4333049,Huw,,Charlestown,42.38267970554727,-71.07046985938011,Entire home/apt,300,3,2,2024-11-23,1.62,1,9,2,STR-574427
1226909677437759747,Spacious 3 bed house in Southie,10197317,Shannon,,South Boston,42.33391794139054,-71.0517543554306,Entire home/apt,272,29,0,,,8,364,0,STR-461543
1226975433413522035,The Curie,416027128,Naveen,,Brighton,42.34619,-71.14444,Entire home/apt,64,29,17,2024-12-04,4.29,22,209,17,Exempt: This listing is a unit that has contracts with hospitals
1227024699726584450,Cozy 2 BR condo with backyard,443880643,Matthew,,South Boston,42.3363522,-71.0348532,Entire home/apt,275,91,0,,,1,353,0,
1227165593115983615,Pvt Room in a Modern 3BR Gem,31340713,Kama,,Brighton,42.344879908484124,-71.15625841323583,Private room,66,28,0,,,40,110,0,Exempt: This listing is a unit used for furnished institutional or business stays
1227312811801343971,1Bed/1BA+Office in the South End,6391028,Ghita,,South End,42.3374263,-71.0750942,Entire home/apt,190,29,2,2024-11-04,0.78,1,227,2,
1228186881929324147,*NEW* Symphony Suite #2 | Back Bay,814298,Thatch,,Fenway,42.344492334958915,-71.08887580555724,Entire home/apt,141,1,3,2024-10-28,1.20,60,18,3,STR-568786
1228191469933322691,*NEW* Symphony Suites #3 | Back Bay,814298,Thatch,,Fenway,42.344538212604576,-71.08875778836058,Entire home/apt,141,1,5,2024-11-18,1.60,60,71,5,STR-568786
1228193149412038243,*NEW* Symphony Suites #4 | Back Bay,814298,Thatch,,Fenway,42.344471621496574,-71.08878461045073,Entire home/apt,141,1,2,2024-11-27,0.97,60,65,2,STR-568786
1228196988693698602,*NEW*Symphony Suites #5 | Back Bay,814298,Thatch,,Fenway,42.34453028283857,-71.08880070370482,Entire home/apt,141,1,1,2024-10-25,0.53,60,71,1,STR-568786
1228490247038096581,South End Luxury Condo (Queen),151222566,Zach,,South End,42.3434213,-71.0705183,Private room,92,14,0,,,3,309,0,STR-575307
1228491017361470690,Luxury South End Condo (Queen Bedroom),151222566,Zach,,South End,42.3434213,-71.0705183,Private room,100,14,0,,,3,362,0,STR-575307
1229011299190200867,Back-Bay 2BR Penthouse w Roof top & GYM & Office,463475392,Haroldo,,Downtown,42.35055,-71.06866,Entire home/apt,470,3,11,2024-11-25,2.80,13,61,11,STR-511551
1229122043730849462,Walk to Faneuil Hall & the Freedom Trail!,597726772,Canopy By Hilton Boston Downto,,Downtown,42.3616439,-71.0556778,Private room,,1,20,2024-12-02,5.36,1,7,20,Exempt: This listing is a hotel or motel
1229653442272793454,X34D Near HMS/Longwood Hospitals,229497500,Yudong,,Mission Hill,42.33136,-71.111,Private room,45,30,1,2024-09-19,0.32,11,319,1,STR-534970
1230163888401934606,Central Penthouse Downtown Boston w/Pool +Parking,463475392,Haroldo,,Downtown,42.35274,-71.06396,Entire home/apt,520,3,6,2024-12-01,1.57,13,72,6,STR-511551
1230670657852296431,"X23D, Near Harvard Medical/Longwood Hospitals",229497500,Yudong,,Mission Hill,42.33127853225833,-71.1088037027337,Private room,60,30,1,2024-11-01,0.60,11,246,1,STR-534970
1231240207435021877,New cozy 2bd Boston condo: free parking/near train,587922682,Jia,,Roslindale,42.2791829,-71.14073929999999,Entire home/apt,215,2,14,2024-12-08,4.16,2,349,14,STR-572601
1231722225837424238,"Blueground | Downtown, elevator & a/c",107434423,Blueground,,Downtown,42.3522094,-71.06390269999997,Entire home/apt,186,31,1,2024-10-19,0.48,352,234,1,
1231868748636843947,Spacious 1 bedroom apartment / 1 free parking spot,154960844,Mushhoor,,Allston,42.35482,-71.12769,Entire home/apt,300,29,0,,,1,146,0,
1231986334945741187,"(2D3) NEW! 2 Bedrooms, W/D, A/c",305460735,Together We,,South Boston,42.33165940500631,-71.05251722935071,Entire home/apt,124,1,5,2024-11-10,1.69,3,245,5,Exempt: This listing is a unit that has contracts with hospitals
1232021566117233855,In the heart of revitalized South Boston,598427811,Cambria Hotels Boston Downtown,,South Boston,42.342945,-71.056883,Private room,,1,30,2024-12-05,10.00,1,0,30,Exempt: This listing is a hotel or motel
1232643050909905902,The Lacks,416027128,Naveen,,Brighton,42.34791320516399,-71.14721208462687,Entire home/apt,55,29,14,2024-12-01,3.89,22,206,14,Exempt: This listing is a unit that has contracts with hospitals
1232687727870627683,H&H Boston,596903233,Afoke,,Mission Hill,42.32900919828094,-71.10832292019836,Private room,100,1,8,2024-11-24,3.58,1,99,8,STR-573177
1232793066423022018,Bright cozy apartment in Boston,4555261,Flora,,Roxbury,42.31920669719918,-71.08947326384582,Entire home/apt,300,2,4,2024-11-17,1.97,1,337,4,STR-573854
1232813897516959384,The Tea Party Suite,31340713,Kama,,South End,42.34761064732886,-71.07249204039908,Entire home/apt,303,4,2,2024-10-24,0.95,40,321,2,Exempt: This listing is a hotel or motel
1232813911319447280,The Tea Party Suite,266312920,STARS Of,,Back Bay,42.34982,-71.07393,Entire home/apt,303,4,2,2024-10-13,0.82,38,321,2,Exempt: This listing is a hotel or motel
1232867182963290230,The Nightingale,416027128,Naveen,,Brighton,42.34697472787038,-71.14595262207264,Entire home/apt,55,29,9,2024-11-20,2.55,22,206,9,Exempt: This listing is a unit that has contracts with hospitals
1233072215609583862,"Blueground | Downtown, elevator & a/c",107434423,Blueground,,Downtown,42.3522094,-71.06390269999997,Entire home/apt,150,31,0,,,352,365,0,
1234052879132369146,Grand Victorian,14381568,Lidia,,West Roxbury,42.282454906274815,-71.15511023251078,Entire home/apt,411,3,0,,,2,9,0,STR-560656
1234169755960258177,Beautiful 2BR in Southend Boston 6170,212359760,Mohammed Radi,,South End,42.33740097977707,-71.06979697208607,Entire home/apt,129,1,6,2024-12-02,2.90,93,353,6,Exempt: This listing is a unit that has contracts with hospitals
1234915734979030452,Big Sunny Room - Free parking,20861680,Ben,,Brighton,42.340169414711156,-71.15684443252363,Private room,55,1,4,2024-12-02,2.86,2,270,4,STR-559441
1235607341582003620,Water Front Rustic Appartment,127210815,Hussein,,South Boston,42.33310660000001,-71.0268451,Private room,126,1,5,2024-11-16,3.00,1,340,5,STR-580546
1236018919329981760,Amenity Rich One Bedroom in Boston,22541573,Furnished Quarters,,Back Bay,42.34660931452526,-71.08393261231934,Entire home/apt,220,32,0,,,47,357,0,
1236366556643897548,King Bed | 3rd Floor | Spacious,501889213,J Lucky,,Roxbury,42.32614,-71.08678,Private room,42,1,6,2024-12-11,2.73,6,35,6,STR-571341
1236497599646948974,"X33D, Near Harvard Medical/Longwood Hospitals",229497500,Yudong,,Mission Hill,42.33222742897316,-71.10904741343097,Private room,50,30,2,2024-12-01,0.74,11,365,2,STR-534970
1237925267033311662,5BR 3Bth | Redline Subway Access,502043395,Tra My,,South Boston,42.32982021712783,-71.05600006039172,Entire home/apt,411,1,0,,,14,262,0,STR-535908
1237995830618451377,1BR in Theatre District Boston 6191,212359760,Mohammed Radi,,Downtown,42.35169,-71.06362,Entire home/apt,120,1,9,2024-12-08,2.62,93,324,9,Exempt: This listing is a unit that has contracts with hospitals
1238375718287826438,Quiet sunny room in modern apart,8351937,Wanying,,Brighton,42.33903,-71.1459,Private room,120,1,4,2024-10-23,1.60,1,277,4,STR-575517
1238436869941666600,2Bed/2Bath in Brownstone in Historic South End,362155598,Cole,,South End,42.3428146,-71.0709449,Entire home/apt,771,5,2,2024-10-10,0.74,1,75,2,STR-568349
1238765588688153099,The Garden Suite,31340713,Kama,,Back Bay,42.34846411717696,-71.07368367205152,Entire home/apt,256,4,2,2024-10-28,1.07,40,319,2,Exempt: This listing is a hotel or motel
1238765612373564774,The Garden Suite,266312920,STARS Of,,Bay Village,42.3481447764416,-71.07183052943951,Entire home/apt,256,4,1,2024-10-18,0.47,38,319,1,Exempt: This listing is a hotel or motel
1239228125728851508,Private Bedroom in Modern Southie Home,57329784,David,,South Boston,42.33097060767341,-71.04129226934899,Private room,76,1,11,2024-11-24,3.14,2,364,11,Exempt: This listing is a unit that has contracts with hospitals
1239320220960919260,Ocean Street Retreat,36341253,Walter,,Dorchester,42.28674926398643,-71.06844449366969,Entire home/apt,110,2,5,2024-11-27,2.88,1,66,5,STR-577223
1240009895144454500,2 Free Parking spots / 4 Beds / Washer and Dryer!,47584294,Jessy And Diego,,Brighton,42.34326317128834,-71.14953319667529,Entire home/apt,290,1,11,2024-11-05,3.33,18,173,11,STR-560266
1240184620125832018,I_Room 4 miles To Downtown Boston/BCEC,541813300,Dan,,Dorchester,42.32268910801122,-71.05858087970618,Private room,68,1,8,2024-12-05,2.38,9,304,8,STR-545055
1241943733329656931,Beautiful room / 1 free parking spot/ Washer.Dryer,47584294,Jessy And Diego,,Brighton,42.34287892242128,-71.15064968043978,Private room,65,1,13,2024-11-28,3.90,18,196,13,STR-560267
1242153088779488470,Luxury6 - Harvard Avenue in Allston,757253,Lee,,Allston,42.35622096408918,-71.1329370141896,Entire home/apt,113,1,14,2024-12-15,4.67,8,350,14,Exempt: This listing is a unit used for furnished institutional or business stays
1242160619398844400,Quiet Room in Back Bay & Beacon Hill. Walk to MGH,232009663,Annie,,Beacon Hill,42.35698,-71.07214,Private room,116,29,1,2024-11-01,0.60,4,324,1,
1242229966379737348,Luxury8 - Harvard Avenue in Allston,757253,Lee,,Allston,42.35431,-71.13313,Entire home/apt,113,1,21,2024-12-16,6.92,8,347,21,Exempt: This listing is a unit used for furnished institutional or business stays
1242307866338044590,Cozy Studio in Downtown Boston 3372,212359760,Mohammed Radi,,Downtown,42.353091195662614,-71.06358617722904,Entire home/apt,88,1,9,2024-10-27,2.81,93,353,9,Exempt: This listing is a unit used for furnished institutional or business stays
1242812731014347531,Sunny Apt w/Historic Stone Court,20532341,Beatrice,,Roxbury,42.32621328012115,-71.08390574798175,Entire home/apt,150,1,5,2024-10-17,1.65,2,365,5,STR-554113
1242966790452500053,This Apartment is an great aerie in Boston,564117259,Vasil,,West Roxbury,42.2740567,-71.1502902,Entire home/apt,263,2,3,2024-12-10,1.18,1,365,3,STR-574116
1243100926775425869,Deluxe double room Whit Sea view( shared house),457840267,Daniele,,East Boston,42.36672,-71.03848,Private room,,1,0,,,2,0,0,STR-548558
1244977541498371055,Cozy 2Bd Near Fenway Walk to Train & free Parking,245797563,Angelique,,Roxbury,42.3253904,-71.0905324,Entire home/apt,178,1,13,2024-11-24,5.49,3,268,13,STR-574111
1245058111948240983,New stylish 3BR condo: free parking & near train,587922682,Jia,,Roslindale,42.28024449746761,-71.14150409806292,Entire home/apt,238,2,8,2024-11-30,2.86,2,351,8,STR-572601
1246392949452870872,Lovely Room  5 min walk to Green Lin/Red Line [F],307979339,Aziz,,Allston,42.35495882582914,-71.13031211753744,Private room,43,30,2,2024-10-28,1.07,10,221,2,STR-566681
1246399439387593090,Lovely Room  5 min walk to Green Lin/Red Line [H],307979339,Aziz,,Allston,42.3556051,-71.13121579999999,Private room,43,30,9,2024-11-17,3.10,10,293,9,STR-566681
1246403670714171521,Lovely Room  5 min walk to Green Lin/Red Line [I],307979339,Aziz,,Allston,42.3556051,-71.13121579999999,Private room,43,30,0,,,10,220,0,STR-566681
1246434133047334997,Renovated 2nd Floor Apartment,238931345,Asha,,Hyde Park,42.25876,-71.11842,Entire home/apt,150,30,1,2024-10-20,0.48,2,228,1,
1246543361357219840,Light filled 2-level home,23036330,Debra,,South End,42.33915,-71.07723,Entire home/apt,375,91,0,,,1,178,0,
1246659800380574108,Pristine1b1b. Neartransit. FreeStreetParking,31176944,Angeline,,Roslindale,42.28370982885688,-71.11504110597,Entire home/apt,123,3,6,2024-11-11,2.20,2,73,6,STR-443490
1247376125895588714,2- Cozy Apartment in Boston,33765183,Anh,,Dorchester,42.30218,-71.0624,Private room,46,1,12,2024-11-25,3.96,2,324,12,STR-556094
1247654400347335787,Welcoming Stay Perfect for Academic Guests,501999278,RoomPicks,,Longwood Medical Area,42.33832,-71.10647,Hotel room,240,1,0,,,47,236,0,Exempt: This listing is a hotel or motel
1247654528635475577,Two Queens in Longwood Medical Area - Parking,501999278,RoomPicks,,Longwood Medical Area,42.33832,-71.10647,Hotel room,244,1,0,,,47,238,0,Exempt: This listing is a hotel or motel
1247654579084555477,Family Suite Close to Boston Children’s Hospital,501999278,RoomPicks,,Longwood Medical Area,42.33832,-71.10647,Hotel room,232,1,0,,,47,255,0,Exempt: This listing is a hotel or motel
1247821027960236061,Modern Cozy 3BR-2BA Apt Near T,473301884,Mylinh,,Dorchester,42.31345,-71.0558,Entire home/apt,251,2,1,2024-10-22,0.50,10,88,1,STR-538232
1247837975229872926,Travel: Therapy,38121625,Edson,,East Boston,42.3774429,-71.03858319999999,Entire home/apt,222,1,7,2024-12-19,2.80,2,333,7,STR-570369
1247839610433679951,Destiny Lofts' Copley Suite,31340713,Kama,,Back Bay,42.349532396170844,-71.07388203712246,Entire home/apt,231,29,1,2024-09-29,0.36,40,310,1,Exempt: This listing is a unit used for furnished institutional or business stays
1247892400045113079,second floor left,226220,Sevil,,Brighton,42.354967214722016,-71.16499285541428,Private room,65,29,0,,,5,344,0,
1247943385870811031,Modern Home-like 3BR2BA Retreat/Near T,473301884,Mylinh,,Dorchester,42.31384,-71.05528,Entire home/apt,246,2,3,2024-11-17,1.27,10,80,3,STR-537762
1248071814877922478,Destiny Lofts' Copley Suite,266312920,STARS Of,,Back Bay,42.34986411726403,-71.07307493552221,Entire home/apt,157,4,2,2024-10-29,0.91,38,307,2,Exempt: This listing is a hotel or motel
1248522271410384303,Cozy 3BR2BA Retreat/Near Savin Hill Train,473301884,Mylinh,,Dorchester,42.31178,-71.05682,Entire home/apt,238,2,4,2024-11-10,1.46,10,90,4,STR-544592
1249187553171160514,Luxury 2 Bedroom Condo Boston,61715880,Jahaira,,East Boston,42.39078,-70.99749,Entire home/apt,200,91,0,,,1,365,0,
1249242248686975661,Spacious North End Studio,2006852,Jay,,North End,42.36541813212881,-71.05177217682787,Entire home/apt,129,29,6,2024-11-02,2.00,18,312,6,STR-572010
1249493056808799504,Spacious 2bd/2ba in Southend 2396,212359760,Mohammed Radi,,South End,42.33815858020886,-71.0681314052187,Entire home/apt,139,1,8,2024-11-30,2.76,93,354,8,Exempt: This listing is a unit used for furnished institutional or business stays
1249494441736966548,Beautiful 2bd/1ba in Southend Boston 3964,212359760,Mohammed Radi,,South End,42.33692,-71.06762,Entire home/apt,144,1,7,2024-12-05,2.44,93,346,7,Exempt: This listing is a unit used for furnished institutional or business stays
1249494554727842526,Beautiful 2 bedrooms in Southend 7842,212359760,Mohammed Radi,,South End,42.33647,-71.06956,Entire home/apt,153,1,10,2024-12-18,3.30,93,327,10,Exempt: This listing is a unit used for furnished institutional or business stays
1249494569123823914,Spacious 2bd/2ba in Southend Boston 4215,212359760,Mohammed Radi,,South End,42.337548192846974,-71.06954828935753,Entire home/apt,159,1,7,2024-12-16,2.56,93,329,7,Exempt: This listing is a unit used for furnished institutional or business stays
1249494589525031424,Beautiful 2BD/2BA in Southend Boston 9352,212359760,Mohammed Radi,,South End,42.338166822755916,-71.06942323302363,Entire home/apt,172,1,11,2024-12-06,3.71,93,345,11,Exempt: This listing is a unit used for furnished institutional or business stays
1249966320204188058,Stylish Exposed Brick 3BR!,275849638,Steven,,Downtown,42.35411048721918,-71.0630936948884,Entire home/apt,407,1,10,2024-12-01,3.57,75,357,10,Exempt: This listing is a unit that has contracts with hospitals
1250572260904262305,Free parking room 3,92524206,Ray,,East Boston,42.38642,-71.00639,Private room,69,1,15,2024-12-10,5.17,4,69,15,STR-574543
1251765141237192511,"X22D, Near Harvard Medical/Longwood Hospitals",229497500,Yudong,,Mission Hill,42.330584248276196,-71.10956327060156,Private room,60,30,1,2024-10-21,0.49,11,350,1,STR-534970
1252115197803119632,Chic One-Bed Apartment in Boston,22541573,Furnished Quarters,,West End,42.364553063334746,-71.06429364318177,Entire home/apt,185,32,0,,,47,356,0,
1252147336923412719,"X21D, Spacious Room Near HMS/Longwood Hospitals",229497500,Yudong,,Mission Hill,42.332125154430905,-71.10887201902342,Private room,45,30,0,,,11,352,0,STR-534970
1252255038720433435,Jamaica Plain - 4BR2BA Urban Retreat/ Near T,473301884,Mylinh,,Jamaica Plain,42.32041,-71.1032,Entire home/apt,299,2,11,2024-12-15,4.34,10,83,11,STR-572818
1252286958040490519,The Haven - 3BR2BA Central & Cozy Retreat/ Near T,473301884,Mylinh,,Jamaica Plain,42.32224,-71.10319,Entire home/apt,269,2,6,2024-11-11,2.25,10,80,6,STR-572818
1252393019875245584,Modern Sunny Boston Skyline Apartment near Airport,96572579,Natasha Sky,,East Boston,42.38026,-71.0342,Entire home/apt,177,1,10,2024-12-15,4.62,1,264,10,STR-577254
1252530932195640249,X24S Near HMS/Longwood Hospitals,229497500,Yudong,,Mission Hill,42.33074439410338,-71.10950966961504,Private room,48,30,1,2024-10-16,0.45,11,320,1,STR-534970
1252545039801928516,X32D Near HMS/Longwood Hospitals,229497500,Yudong,,Mission Hill,42.332646717787895,-71.11076586111461,Private room,50,30,0,,,11,365,0,STR-534970
1252883391714794970,Unbelievable Boston Location Close to Everything,79394156,Kendra,,Brighton,42.3552735,-71.17039419999999,Entire home/apt,170,29,0,,,1,364,0,
1252965370705094263,Boston/Prime Location/City Views,449873758,Max,,Roxbury,42.32791185726729,-71.09100272231069,Entire home/apt,250,2,3,2024-11-27,1.20,1,88,3,STR-576017
1253679927725047459,Modern East Boston 2 Bed 2 Bath,66649895,Jesse,,East Boston,42.38065,-71.03814,Entire home/apt,150,2,0,,,2,349,0,STR-578058
1253680161228943674,"Free Parking at 1 Bed Basement Apt, Near BU & MIT",130680380,Jodie,,Fenway,42.34939570407056,-71.09571994275538,Entire home/apt,59,3,2,2024-10-26,0.73,20,312,2,STR-521905
1254230035554141404,South End Victorian Brownstone,569249417,Elena,,South End,42.341127512167205,-71.07742611984403,Entire home/apt,249,2,0,,,1,137,0,STR-532458
1254402745837732279,2BR Apt in Downtown Crossing 2452,212359760,Mohammed Radi,,Downtown,42.35622557695385,-71.06172991071236,Entire home/apt,123,29,9,2024-11-28,3.25,93,315,9,Exempt: This listing is a unit that has contracts with hospitals
1254403032165123728,Cozy Studio in downtown crossing Boston 1250,212359760,Mohammed Radi,,Downtown,42.3547,-71.06097,Entire home/apt,104,29,4,2024-10-29,1.48,93,362,4,Exempt: This listing is a unit that has contracts with hospitals
1254403413708131121,Studio in downtown crossing Boston 4111,212359760,Mohammed Radi,,Downtown,42.35517798475404,-71.06169395947049,Entire home/apt,96,29,8,2024-10-30,3.00,93,353,8,Exempt: This listing is a unit that has contracts with hospitals
1254403465883951296,Studio Apt in downtown crossing Boston 8218,212359760,Mohammed Radi,,Downtown,42.35445054160439,-71.06133907223162,Entire home/apt,93,29,6,2024-10-30,2.14,93,322,6,Exempt: This listing is a unit that has contracts with hospitals
